"transaction_id","customer_id","age","gender","marital_status","income","store_id","store_name","group_store","type","latitude","longitude","product_id","product_name","price","date","qty","price-2","total_amount"
"TR26472",2,60,1,"Married   ","6.23",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P6","Cashew              ","18000","2022-12-07",3,"18000","54000"
"TR33848",84,54,0,"Married   ","18.12",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P3","Crackers            ","7500","2022-12-07",5,"7500","37500"
"TR35458",332,28,1,"Single    ","6.91",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P10","Cheese Stick        ","15000","2022-12-07",5,"15000","75000"
"TR38587",256,56,0,"Married   ","7.09",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P10","Cheese Stick        ","15000","2022-12-07",3,"15000","45000"
"TR5063",328,36,0,"Married   ","10.53",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P5","Thai Tea            ","4200","2022-12-07",4,"4200","16800"
"TR55690",254,58,0,"Single    ","6.05",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P2","Ginger Candy        ","3200","2022-12-07",3,"3200","9600"
"TR65616",376,44,0,"Married   ","14.65",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P1","Choco Bar           ","8800","2022-12-07",5,"8800","44000"
"TR68741",95,52,0,"Married   ","17.42",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P4","Potato Chip         ","12000","2022-12-07",1,"12000","12000"
"TR81763",216,30,0,"Married   ","4.82",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P9","Yoghurt             ","10000","2022-12-07",2,"10000","20000"
"TR94513",236,28,0,"Married   ","3.13",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P3","Crackers            ","7500","2022-12-07",4,"7500","30000"
"TR15423",192,26,0,"Single    ","4.47",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P10","Cheese Stick        ","15000","2022-12-08",1,"15000","15000"
"TR18049",300,25,1,"Single    ","4.22",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P8","Oat                 ","16000","2022-12-08",3,"16000","48000"
"TR22634",34,45,0,"Married   ","6.36",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P5","Thai Tea            ","4200","2022-12-08",5,"4200","21000"
"TR41297",262,34,1,"Married   ","5.61",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P9","Yoghurt             ","10000","2022-12-08",1,"10000","10000"
"TR51434",136,28,1,"Married   ","2.96",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P10","Cheese Stick        ","15000","2022-12-08",2,"15000","30000"
"TR51635",301,60,0,"Married   ","8.97",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P1","Choco Bar           ","8800","2022-12-08",8,"8800","70400"
"TR6044",252,18,1,"Single    ","0",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P10","Cheese Stick        ","15000","2022-12-08",1,"15000","15000"
"TR71892",197,51,0,"Married   ","13.33",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P1","Choco Bar           ","8800","2022-12-08",4,"8800","35200"
"TR77710",83,34,1,"Married   ","10.88",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P2","Ginger Candy        ","3200","2022-12-08",5,"3200","16000"
"TR98724",190,34,1,"Married   ","8.85",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P8","Oat                 ","16000","2022-12-08",3,"16000","48000"
"TR24596",383,39,0,"Married   ","3.27",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P8","Oat                 ","16000","2022-12-09",3,"16000","48000"
"TR25103",98,56,0,"Married   ","14.54",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P4","Potato Chip         ","12000","2022-12-09",1,"12000","12000"
"TR30456",128,0,1,"Married   ","6.77",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P7","Coffee Candy        ","9400","2022-12-09",3,"9400","28200"
"TR31168",6,23,0,"Married   ","2.33",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P6","Cashew              ","18000","2022-12-09",2,"18000","36000"
"TR33086",270,49,1,"Married   ","8.81",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P3","Crackers            ","7500","2022-12-09",3,"7500","22500"
"TR4028",394,50,0,"Married   ","7.19",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P4","Potato Chip         ","12000","2022-12-09",1,"12000","12000"
"TR45253",320,30,0,"Married   ","3.72",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P7","Coffee Candy        ","9400","2022-12-09",4,"9400","37600"
"TR4767",195,31,1,"Married   ","10.91",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P10","Cheese Stick        ","15000","2022-12-09",5,"15000","75000"
"TR56579",12,2,1,"Married   ","4.94",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P7","Coffee Candy        ","9400","2022-12-09",4,"9400","37600"
"TR73457",301,60,0,"Married   ","8.97",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P1","Choco Bar           ","8800","2022-12-09",4,"8800","35200"
"TR86080",187,49,1,"Married   ","9.18",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P9","Yoghurt             ","10000","2022-12-09",3,"10000","30000"
"TR86648",266,72,1,"Married   ","4.72",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P3","Crackers            ","7500","2022-12-09",4,"7500","30000"
"TR90402",68,48,1,"Married   ","17.42",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P3","Crackers            ","7500","2022-12-09",3,"7500","22500"
"TR93294",361,26,1,"Single    ","0.06",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P9","Yoghurt             ","10000","2022-12-09",2,"10000","20000"
"TR94190",273,27,1,"Married   ","3.32",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P7","Coffee Candy        ","9400","2022-12-09",3,"9400","28200"
"TR15354",277,60,1,"Married   ","9.38",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P8","Oat                 ","16000","2022-12-10",3,"16000","48000"
"TR20265",402,51,0,"Married   ","17.65",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P1","Choco Bar           ","8800","2022-12-10",10,"8800","88000"
"TR21542",393,22,0,"Single    ","0",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P1","Choco Bar           ","8800","2022-12-10",2,"8800","17600"
"TR21792",370,26,1,"Single    ","1.28",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P6","Cashew              ","18000","2022-12-10",2,"18000","36000"
"TR33808",326,24,1,"Single    ","2.69",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P10","Cheese Stick        ","15000","2022-12-10",3,"15000","45000"
"TR36913",267,22,0,"Single    ","0",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P2","Ginger Candy        ","3200","2022-12-10",4,"3200","12800"
"TR39986",134,50,0,"Married   ","18.62",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P5","Thai Tea            ","4200","2022-12-10",5,"4200","21000"
"TR4334",298,38,1,"Married   ","8.99",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P2","Ginger Candy        ","3200","2022-12-10",4,"3200","12800"
"TR58438",417,47,1,"Married   ","12.75",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P10","Cheese Stick        ","15000","2022-12-10",3,"15000","45000"
"TR6389",211,29,0,"Married   ","3.54",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P5","Thai Tea            ","4200","2022-12-10",2,"4200","8400"
"TR73668",94,53,0,"Married   ","12.94",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P8","Oat                 ","16000","2022-12-10",3,"16000","48000"
"TR76260",299,37,1,"Married   ","4.54",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P8","Oat                 ","16000","2022-12-10",1,"16000","16000"
"TR79604",416,27,1,"          ","3.43",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P1","Choco Bar           ","8800","2022-12-10",7,"8800","61600"
"TR16913",10,34,1,"          ","4",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P3","Crackers            ","7500","2022-12-11",3,"7500","22500"
"TR25602",126,56,0,"Married   ","15.75",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P4","Potato Chip         ","12000","2022-12-11",2,"12000","24000"
"TR3269",353,25,0,"Single    ","1.32",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P4","Potato Chip         ","12000","2022-12-11",3,"12000","36000"
"TR33105",107,38,1,"Married   ","9.85",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P7","Coffee Candy        ","9400","2022-12-11",3,"9400","28200"
"TR34279",194,31,1,"Married   ","4.33",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P5","Thai Tea            ","4200","2022-12-11",3,"4200","12600"
"TR37941",225,59,1,"Married   ","10.59",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P4","Potato Chip         ","12000","2022-12-11",1,"12000","12000"
"TR41139",215,25,0,"Single    ","5.54",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P3","Crackers            ","7500","2022-12-11",3,"7500","22500"
"TR42615",6,23,0,"Married   ","2.33",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P6","Cashew              ","18000","2022-12-11",3,"18000","54000"
"TR68275",332,28,1,"Single    ","6.91",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P3","Crackers            ","7500","2022-12-11",2,"7500","15000"
"TR70083",19,24,1,"Single    ","4.14",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P7","Coffee Candy        ","9400","2022-12-11",2,"9400","18800"
"TR71434",445,51,0,"Married   ","14.48",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P10","Cheese Stick        ","15000","2022-12-11",5,"15000","75000"
"TR75034",356,56,0,"Married   ","13.25",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P5","Thai Tea            ","4200","2022-12-11",4,"4200","16800"
"TR81156",329,19,1,"Single    ","0",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P10","Cheese Stick        ","15000","2022-12-11",5,"15000","75000"
"TR88705",30,37,1,"Single    ","2.26",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P5","Thai Tea            ","4200","2022-12-11",2,"4200","8400"
"TR89850",324,36,1,"Married   ","10.59",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P3","Crackers            ","7500","2022-12-11",1,"7500","7500"
"TR12667",53,32,0,"Married   ","7.36",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P4","Potato Chip         ","12000","2022-12-12",4,"12000","48000"
"TR31554",409,47,0,"Married   ","28.23",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P3","Crackers            ","7500","2022-12-12",3,"7500","22500"
"TR38604",268,49,1,"Single    ","5.18",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P10","Cheese Stick        ","15000","2022-12-12",4,"15000","60000"
"TR43073",288,22,0,"Single    ","0",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P5","Thai Tea            ","4200","2022-12-12",2,"4200","8400"
"TR43351",288,22,0,"Single    ","0",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P10","Cheese Stick        ","15000","2022-12-12",3,"15000","45000"
"TR45013",438,36,1,"Single    ","5.43",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P7","Coffee Candy        ","9400","2022-12-12",5,"9400","47000"
"TR52626",106,24,0,"Single    ","6.79",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P3","Crackers            ","7500","2022-12-12",3,"7500","22500"
"TR58000",3,32,1,"Married   ","9.17",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P7","Coffee Candy        ","9400","2022-12-12",3,"9400","28200"
"TR59724",387,36,0,"Married   ","9.1",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P1","Choco Bar           ","8800","2022-12-12",2,"8800","17600"
